business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,address2
90342,Cafe St. Jorge,3438 Mission St.,San Francisco,CA,94110,NA,NA,,NA,90342_20170915,9/15/2017 0:00,94,Routine - Unscheduled,90342_20170915_103120,Moderate risk food holding temperature,Moderate Risk,"3438 Mission St., San Francisco, CA"
70797,Cafe Du Soleil,345 03rd St,San Francisco,CA,94107,NA,NA,,NA,70797_20160824,8/24/2016 0:00,96,Routine - Unscheduled,70797_20160824_103156,Permit license or inspection report not posted,Low Risk,"345 03rd St, San Francisco, CA"
74240,Dollar & Sense,345 Eddy St,San Francisco,CA,94102,NA,NA,,NA,74240_20160712,7/12/2016 0:00,92,Routine - Unscheduled,74240_20160712_103150,Improper or defective plumbing,Low Risk,"345 Eddy St, San Francisco, CA"
70604,Grand Hyatt - One Up Restaurant,345 Stockton St,San Francisco,CA,94108,NA,NA,,NA,70604_20150929,9/29/2015 0:00,92,Routine - Unscheduled,70604_20150929_103133,Foods not protected from contamination,Moderate Risk,"345 Stockton St, San Francisco, CA"
70603,Grand Hyatt - The Coffee Bar,345 Stockton St Mezzanine,San Francisco,CA,94108,NA,NA,,NA,70603_20150929,9/29/2015 0:00,96,Routine - Unscheduled,70603_20150929_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,"345 Stockton St Mezzanine, San Francisco, CA"
89213,Guerra's to Go,345 Taraval St,San Francisco,CA,94116,NA,NA,,NA,89213_20180227,2/27/2018 0:00,100,Routine - Unscheduled,,,,"345 Taraval St, San Francisco, CA"
93501,Humphrey Slocombe Ice Cream,"3450 3rd St., Suite 4E",San Francisco,CA,94124,NA,NA,,NA,93501_20180209,2/9/2018 0:00,NA,New Ownership,,,,"3450 3rd St., Suite 4E, San Francisco, CA"
79525,El Ahorro,3456 Mission St,San Francisco,CA,94110,NA,NA,,NA,79525_20161019,10/19/2016 0:00,96,Routine - Unscheduled,79525_20161019_103139,Improper food storage,Low Risk,"3456 Mission St, San Francisco, CA"
95362,Nena's Restaurant,3459 Mission St,San Francisco,CA,94110,NA,NA,,NA,95362_20180328,3/28/2018 0:00,NA,New Ownership,95362_20180328_103120,Moderate risk food holding temperature,Moderate Risk,"3459 Mission St, San Francisco, CA"
90581,Media Noche,3465 19th St.,San Francisco,CA,94110,NA,NA,,NA,90581_20170221,2/21/2017 0:00,NA,New Construction,,,,"3465 19th St., San Francisco, CA"
87647,Garibaldis on Presidio,347 Presidio Ave,San Francisco,CA,94115,NA,NA,,14155568841,87647_20160803,8/3/2016 0:00,87,Routine - Unscheduled,87647_20160803_103120,Moderate risk food holding temperature,Moderate Risk,"347 Presidio Ave, San Francisco, CA"
86336,Cuisine of Nepal,3486 B Mission,San Francisco,CA,94110,NA,NA,,NA,86336_20161103,11/3/2016 0:00,98,Routine - Unscheduled,86336_20161103_103154,Unclean or degraded floors walls or ceilings,Low Risk,"3486 B Mission, San Francisco, CA"
87050,Firepie,3498 Cesar Chavez St,San Francisco,CA,94110,NA,NA,,14155944099,87050_20160323,3/23/2016 0:00,NA,New Construction,,,,"3498 Cesar Chavez St, San Francisco, CA"
87931,"Billy Goat Liquor, LLC",3499 Mission St,San Francisco,CA,94110,NA,NA,,14150290116,87931_20171027,10/27/2017 0:00,94,Routine - Unscheduled,87931_20171027_103131,Moderate risk vermin infestation,Moderate Risk,"3499 Mission St, San Francisco, CA"
77457,City Smoke House LLC,35 06th St,San Francisco,CA,94103,NA,NA,,NA,77457_20160919,9/19/2016 0:00,NA,Reinspection/Followup,,,,"35 06th St, San Francisco, CA"
77492,Los Compadres Catering (Lic #5E50688),350 02nd St,San Francisco,CA,94107,NA,NA,,NA,77492_20150819,8/19/2015 0:00,81,Routine - Unscheduled,77492_20150819_103172,Mobile food facility with unapproved operating conditions,High Risk,"350 02nd St, San Francisco, CA"
88568,Subway Sanwiches 67223,350 Bay St Unit 1,San Francisco,CA,94133,NA,NA,,NA,88568_20171114,11/14/2017 0:00,NA,New Construction,,,,"350 Bay St Unit 1, San Francisco, CA"
83927,Proper Food,350 California St,San Francisco,CA,94104,NA,NA,,NA,83927_20161102,11/2/2016 0:00,100,Routine - Unscheduled,,,,"350 California St, San Francisco, CA"
92475,Salesforce.com,"350 Mission St., 30th Floor",San Francisco,CA,94105,NA,NA,,NA,92475_20170721,7/21/2017 0:00,NA,New Construction,,,,"350 Mission St., 30th Floor, San Francisco, CA"
92127,Salesforce Mission,350 Mission Street,San Francisco,CA,94105,NA,NA,,NA,92127_20170728,7/28/2017 0:00,100,Routine - Unscheduled,,,,"350 Mission Street, San Francisco, CA"
71067,Bancarella,350 Powell St,San Francisco,CA,94102,NA,NA,,NA,71067_20151020,10/20/2015 0:00,96,Routine - Unscheduled,71067_20151020_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,"350 Powell St, San Francisco, CA"
80279,Bon Appetit Management Company,350 Rhode Island St 150,San Francisco,CA,94107,NA,NA,,NA,80279_20161102,11/2/2016 0:00,94,Routine - Unscheduled,80279_20161102_103120,Moderate risk food holding temperature,Moderate Risk,"350 Rhode Island St 150, San Francisco, CA"
93957,Leadership High School,350 Seneca Ave,San Francisco,CA,94112,NA,NA,,NA,93957_20171204,12/4/2017 0:00,NA,New Ownership - Followup,,,,"350 Seneca Ave, San Francisco, CA"
71746,Mama's Market,3500 22nd St,San Francisco,CA,94114,NA,NA,,14150292224,71746_20160831,8/31/2016 0:00,96,Routine - Unscheduled,71746_20160831_103161,Low risk vermin infestation,Low Risk,"3500 22nd St, San Francisco, CA"
92095,Tilak Indian Cuisine,3501 Mission St.,San Francisco,CA,94110,NA,NA,,NA,92095_20170726,7/26/2017 0:00,100,Routine - Unscheduled,,,,"3501 Mission St., San Francisco, CA"
94115,Our Poke Place,3515 20th St,San Francisco,CA,94110,NA,NA,,NA,94115_20171227,12/27/2017 0:00,NA,New Ownership,,,,"3515 20th St, San Francisco, CA"
93490,Little Kite,3515 20th St.,San Francisco,CA,94110,NA,NA,,NA,93490_20180221,2/21/2018 0:00,72,Routine - Unscheduled,93490_20180221_103142,Unclean nonfood contact surfaces,Low Risk,"3515 20th St., San Francisco, CA"
87517,Cecilia's Pizza & Restaurant,3515 Mission St,San Francisco,CA,94110,NA,NA,,14155825852,87517_20160512,5/12/2016 0:00,NA,New Ownership,87517_20160512_103120,Moderate risk food holding temperature,Moderate Risk,"3515 Mission St, San Francisco, CA"
92427,Candi Me,"3520 20th St., Suite 1",San Francisco,CA,94110,NA,NA,,NA,92427_20170818,8/18/2017 0:00,NA,New Construction,,,,"3520 20th St., Suite 1, San Francisco, CA"
71322,Shabu House,354 CLEMENT St,San Francisco,CA,94118,NA,NA,,NA,71322_20160729,7/29/2016 0:00,86,Routine - Unscheduled,71322_20160729_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,"354 CLEMENT St, San Francisco, CA"
84562,Dolores St Community Services,3543 18th St #8,San Francisco,CA,94110,NA,NA,,14155286209,84562_20160128,1/28/2016 0:00,NA,New Ownership,,,,"3543 18th St #8, San Francisco, CA"
80164,Ramen Underground,356 Kearny St,San Francisco,CA,94108,NA,NA,,NA,80164_20160822,8/22/2016 0:00,NA,Reinspection/Followup,,,,"356 Kearny St, San Francisco, CA"
70856,"20 Spot Mission, LLC",3565 20th St,San Francisco,CA,94110,NA,NA,,14155930622,70856_20160420,4/20/2016 0:00,NA,Reinspection/Followup,,,,"3565 20th St, San Francisco, CA"
87404,Garden Creamery,3566 20th St,San Francisco,CA,94110,NA,NA,,14158226626,87404_20170914,9/14/2017 0:00,98,Routine - Unscheduled,87404_20170914_103154,Unclean or degraded floors walls or ceilings,Low Risk,"3566 20th St, San Francisco, CA"
94082,Freshroll,357 Kearny St,San Francisco,CA,94108,NA,NA,,14150811760,94082_20180312,3/12/2018 0:00,NA,New Ownership,,,,"357 Kearny St, San Francisco, CA"
81508,"Mo'z Cafe, Inc.",36 05th St,San Francisco,CA,94103,NA,NA,,NA,81508_20171011,10/11/2017 0:00,NA,Reinspection/Followup,,,,"36 05th St, San Francisco, CA"
83415,La Capra Coffee,360 03rd St Suite 101,San Francisco,CA,94107,NA,NA,,NA,83415_20150625,6/25/2015 0:00,NA,New Ownership,,,,"360 03rd St Suite 101, San Francisco, CA"
75187,The Cavalier Restaurant Kitchen,360 Jessie St,San Francisco,CA,94102,NA,NA,,NA,75187_20161212,12/12/2016 0:00,NA,Reinspection/Followup,,,,"360 Jessie St, San Francisco, CA"
75406,Victory Hall And Parlor,360 Ritch St,San Francisco,CA,94107,NA,NA,,NA,75406_20170105,1/5/2017 0:00,94,Routine - Unscheduled,75406_20170105_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,"360 Ritch St, San Francisco, CA"
81887,Bashfull Bull Too,3600 Taraval St,San Francisco,CA,94116,NA,NA,,14155758112,81887_20160701,7/1/2016 0:00,NA,Reinspection/Followup,,,,"3600 Taraval St, San Francisco, CA"
91987,Cafe Plus,3601 Lyon St,San Francisco,CA,94123,NA,NA,,14155602229,91987_20170623,6/23/2017 0:00,NA,New Ownership,,,,"3601 Lyon St, San Francisco, CA"
88066,Mr. Banh Mi,3605 Balboa St,San Francisco,CA,94121,NA,NA,,14155373292,88066_20160831,8/31/2016 0:00,NA,New Construction,,,,"3605 Balboa St, San Francisco, CA"
69486,Tsing's Chinese Restaurant,361 WEST PORTAL Ave,San Francisco,CA,94127,NA,NA,,14155817297,69486_20151001,10/1/2015 0:00,NA,Complaint,69486_20151001_103108,Contaminated or adulterated food,High Risk,"361 WEST PORTAL Ave, San Francisco, CA"
89799,Lawton Tap Room,3645 Lawton St,San Francisco,CA,94122,NA,NA,,14155343465,89799_20170316,3/16/2017 0:00,NA,Structural Inspection,,,,"3645 Lawton St, San Francisco, CA"
82278,Buzzworks,365 11th St,San Francisco,CA,94103,NA,NA,,14155349600,82278_20160503,5/3/2016 0:00,NA,New Construction,,,,"365 11th St, San Francisco, CA"
82388,Jin Mi BBQ & Tofu,366 Golden Gate Ave,San Francisco,CA,94102,NA,NA,,NA,82388_20150630,6/30/2015 0:00,89,Routine - Unscheduled,82388_20150630_103133,Foods not protected from contamination,Moderate Risk,"366 Golden Gate Ave, San Francisco, CA"
82113,Relive Spa,3699 17th St,San Francisco,CA,94114,NA,NA,,14155725903,82113_20150630,6/30/2015 0:00,NA,New Construction,,,,"3699 17th St, San Francisco, CA"
79704,Shizen Restaurant,370 14th St,San Francisco,CA,94103,NA,NA,,14155421071,79704_20160623,6/23/2016 0:00,83,Routine - Unscheduled,79704_20160623_103144,Unapproved or unmaintained equipment or utensils,Low Risk,"370 14th St, San Francisco, CA"
80643,Taqueria El Castillito,370 Golden Gate Ave,San Francisco,CA,,NA,NA,,14155419962,80643_20151109,11/9/2015 0:00,72,Routine - Unscheduled,80643_20151109_103105,Improper cooling methods,High Risk,"370 Golden Gate Ave, San Francisco, CA"
94103,Phonobar,370 Grove St,San Francisco,CA,94102,NA,NA,,NA,94103_20180202,2/2/2018 0:00,NA,New Ownership - Followup,,,,"370 Grove St, San Francisco, CA"
85706,Butter Love Bakeshop,3717 Balboa St,San Francisco,CA,94121,NA,NA,,14155603988,85706_20160908,9/8/2016 0:00,90,Routine - Unscheduled,85706_20160908_103131,Moderate risk vermin infestation,Moderate Risk,"3717 Balboa St, San Francisco, CA"
93401,Native Burger,3720 Geary Blvd,San Francisco,CA,94118,NA,NA,,NA,93401_20180103,1/3/2018 0:00,NA,New Ownership - Followup,,,,"3720 Geary Blvd, San Francisco, CA"
79050,Restaurante Montecristo,3723 Mission St,San Francisco,CA,94110,NA,NA,,NA,79050_20161019,10/19/2016 0:00,90,Routine - Unscheduled,79050_20161019_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,"3723 Mission St, San Francisco, CA"
94959,Toyama Japanese Restaurant,3727 Geary Blvd,San Francisco,CA,94118,NA,NA,,NA,94959_20180402,4/2/2018 0:00,NA,New Ownership,,,,"3727 Geary Blvd, San Francisco, CA"
86485,Ada's Cafe,375 Beale St,San Francisco,CA,94105,NA,NA,,NA,86485_20170110,1/10/2017 0:00,NA,New Construction,,,,"375 Beale St, San Francisco, CA"
80285,Taylor St. Coffee Shop,375 Taylor St,San Francisco,CA,94102,NA,NA,,NA,80285_20180322,3/22/2018 0:00,84,Routine - Unscheduled,80285_20180322_103129,Insufficient hot water or running water,Moderate Risk,"375 Taylor St, San Francisco, CA"
81461,Mescolanza Restaurant,3750 Geary Blvd,San Francisco,CA,94118,NA,NA,,14155662221,81461_20160629,6/29/2016 0:00,90,Routine - Unscheduled,81461_20160629_103161,Low risk vermin infestation,Low Risk,"3750 Geary Blvd, San Francisco, CA"
75701,Gourment Noodle House,3751 Geary Blvd,San Francisco,CA,94118,NA,NA,,14155227427,75701_20160407,4/7/2016 0:00,NA,Foodborne Illness Investigation,,,,"3751 Geary Blvd, San Francisco, CA"
821,LA SANTANECA,3781 MISSION St,San Francisco,CA,94110,NA,NA,,NA,821_20160606,6/6/2016 0:00,85,Routine - Unscheduled,821_20160606_103154,Unclean or degraded floors walls or ceilings,Low Risk,"3781 MISSION St, San Francisco, CA"
90760,Pushkin,380 Bush St #1,San Francisco,CA,94104,NA,NA,,NA,90760_20170320,3/20/2017 0:00,96,Routine - Unscheduled,90760_20170320_103161,Low risk vermin infestation,Low Risk,"380 Bush St #1, San Francisco, CA"
75738,Bibimbar,380 Bush St #2,San Francisco,CA,94104,NA,NA,,NA,75738_20160412,4/12/2016 0:00,81,Routine - Unscheduled,75738_20160412_103103,High risk food holding temperature,High Risk,"380 Bush St #2, San Francisco, CA"
84711,Thainery,380 Bush St #3,San Francisco,CA,94104,NA,NA,,NA,84711_20161102,11/2/2016 0:00,96,Routine - Unscheduled,84711_20161102_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,"380 Bush St #3, San Francisco, CA"
70521,Estrella Taqueria,380 Bush St #5,San Francisco,CA,94104,NA,NA,,NA,70521_20160601,6/1/2016 0:00,82,Routine - Unscheduled,70521_20160601_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,"380 Bush St #5, San Francisco, CA"
83642,Paojao Dumpling & Noodles,380 Bush St #6,San Francisco,CA,94104,NA,NA,,NA,83642_20150804,8/4/2015 0:00,100,Routine - Unscheduled,,,,"380 Bush St #6, San Francisco, CA"
76681,Elephant Sushi 2,380 Golden Gate Ave,San Francisco,CA,94102,NA,NA,,NA,76681_20171018,10/18/2017 0:00,88,Routine - Unscheduled,76681_20171018_103131,Moderate risk vermin infestation,Moderate Risk,"380 Golden Gate Ave, San Francisco, CA"
85917,Saucy Asian,3801 17th St,San Francisco,CA,94110,NA,NA,,14155481661,85917_20170929,9/29/2017 0:00,NA,Complaint,,,,"3801 17th St, San Francisco, CA"
77520,Happy Donuts,3801 24th St,San Francisco,CA,94114,NA,NA,,14155285890,77520_20161006,10/6/2016 0:00,NA,Reinspection/Followup,,,,"3801 24th St, San Francisco, CA"
91245,Tiffany's Cafe,3801 3rd St.,San Francisco,CA,94124,NA,NA,,NA,91245_20170607,6/7/2017 0:00,NA,New Ownership,91245_20170607_103120,Moderate risk food holding temperature,Moderate Risk,"3801 3rd St., San Francisco, CA"
74237,Walzwerk LLC,381 South Van Ness Ave,San Francisco,CA,94103,NA,NA,,NA,74237_20171108,11/8/2017 0:00,94,Routine - Unscheduled,74237_20171108_103133,Foods not protected from contamination,Moderate Risk,"381 South Van Ness Ave, San Francisco, CA"
69528,Toyose INC,3814 Noriega St,San Francisco,CA,94122,NA,NA,,14155233102,69528_20171004,10/4/2017 0:00,96,Routine - Unscheduled,69528_20171004_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,"3814 Noriega St, San Francisco, CA"
82563,Noriega Produce LLC,3821 Noriega St,San Francisco,CA,94122,NA,NA,,14155560370,82563_20160329,3/29/2016 0:00,NA,Non-inspection site visit,,,,"3821 Noriega St, San Francisco, CA"
87630,Mama Mia Pizza,3839 Mission St,San Francisco,CA,94110,NA,NA,,14155505999,87630_20161212,12/12/2016 0:00,96,Routine - Unscheduled,87630_20161212_103131,Moderate risk vermin infestation,Moderate Risk,"3839 Mission St, San Francisco, CA"
76588,Arlequin Wine Merchant,384 A Hayes St,San Francisco,CA,94102,NA,NA,,NA,76588_20160628,6/28/2016 0:00,100,Routine - Unscheduled,,,,"384 A Hayes St, San Francisco, CA"
90894,Bella 3848,3848 Geary Blvd.,San Francisco,CA,94118,NA,NA,,NA,90894_20170522,5/22/2017 0:00,NA,New Ownership,,,,"3848 Geary Blvd., San Francisco, CA"
94614,Million Thai Restaurant,385 Taylor St,San Francisco,CA,94102,NA,NA,,NA,94614_20180320,3/20/2018 0:00,NA,New Ownership,,,,"385 Taylor St, San Francisco, CA"
76503,Subway Sandwiches #27662,388 Market St #102,San Francisco,CA,94111,NA,NA,,NA,76503_20180110,1/10/2018 0:00,90,Routine - Unscheduled,76503_20180110_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,"388 Market St #102, San Francisco, CA"
76436,Cantina Verde,388 Market St #104,San Francisco,CA,94111,NA,NA,,NA,76436_20160518,5/18/2016 0:00,80,Routine - Unscheduled,76436_20160518_103103,High risk food holding temperature,High Risk,"388 Market St #104, San Francisco, CA"
81919,Sushirrito,388 Market St #107,San Francisco,CA,94111,NA,NA,,NA,81919_20170612,6/12/2017 0:00,96,Routine - Unscheduled,81919_20170612_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,"388 Market St #107, San Francisco, CA"
85159,La Boulangerie De San Francisco,3898 24th St,San Francisco,CA,94114,NA,NA,,14155440356,85159_20160921,9/21/2016 0:00,98,Routine - Unscheduled,85159_20160921_103150,Improper or defective plumbing,Low Risk,"3898 24th St, San Francisco, CA"
92648,Dispensa,39 Taylor St,San Francisco,CA,94102,NA,NA,,NA,92648_20180321,3/21/2018 0:00,100,Routine - Unscheduled,,,,"39 Taylor St, San Francisco, CA"
78241,Javalencia Cafe,3900 03rd St,San Francisco,CA,94124,NA,NA,,NA,78241_20150513,5/13/2015 0:00,88,Routine - Unscheduled,78241_20150513_103157,Food safety certificate or food handler card not available,Low Risk,"3900 03rd St, San Francisco, CA"
91717,Open Kitchen,3913 24th St.,San Francisco,CA,94114,NA,NA,,NA,91717_20180314,3/14/2018 0:00,NA,New Construction,,,,"3913 24th St., San Francisco, CA"
95014,Sultan's Kebab,3915 24th St,San Francisco,CA,94114,NA,NA,,NA,95014_20180307,3/7/2018 0:00,NA,New Ownership,,,,"3915 24th St, San Francisco, CA"
92998,Johnny Doughnuts,392 Fulton St,San Francisco,CA,94102,NA,NA,,NA,92998_20170929,9/29/2017 0:00,NA,New Ownership,,,,"392 Fulton St, San Francisco, CA"
86670,Jika Ramen & Gold Curry Sushi,3925 Irving St,San Francisco,CA,94122,NA,NA,,14155772888,86670_20160325,3/25/2016 0:00,77,Routine - Unscheduled,86670_20160325_103144,Unapproved or unmaintained equipment or utensils,Low Risk,"3925 Irving St, San Francisco, CA"
88793,Paradise Pizza & Pasta,393 West Portal Ave,San Francisco,CA,94127,NA,NA,,14155870345,88793_20161107,11/7/2016 0:00,NA,New Ownership,,,,"393 West Portal Ave, San Francisco, CA"
82232,"24 Hour Fitness Club, #273",3951 Alemany Blvd,San Francisco,CA,94132,NA,NA,,NA,82232_20160428,4/28/2016 0:00,90,Routine - Unscheduled,82232_20160428_103139,Improper food storage,Low Risk,"3951 Alemany Blvd, San Francisco, CA"
81264,Arsicault Bakery,397 Arguello Blvd,San Francisco,CA,94118,NA,NA,,14158982739,81264_20160210,2/10/2016 0:00,NA,New Ownership,81264_20160210_103153,Inadequate dressing rooms or improper storage of personal items,Low Risk,"397 Arguello Blvd, San Francisco, CA"
94157,"CHS/Hotel G, LLC",398 Geary St,San Francisco,CA,94102,NA,NA,,NA,94157_20180103,1/3/2018 0:00,NA,New Construction,,,,"398 Geary St, San Francisco, CA"
81269,Benjamin Cooper,398 Geary St Mezzanine Level,San Francisco,CA,94102,NA,NA,,14155363923,81269_20160226,2/26/2016 0:00,92,Routine - Unscheduled,81269_20160226_103120,Moderate risk food holding temperature,Moderate Risk,"398 Geary St Mezzanine Level, San Francisco, CA"
84813,5th Avenue Deli & Market,4 Embarcadero Center,San Francisco,CA,94111,NA,NA,,NA,84813_20161207,12/7/2016 0:00,84,Routine - Unscheduled,84813_20161207_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,"4 Embarcadero Center, San Francisco, CA"
79246,Crystal Jade Jiang Nan,4 Embarcadero Center  #1,San Francisco,CA,94111,NA,NA,,NA,79246_20160927,9/27/2016 0:00,100,Routine - Unscheduled,,,,"4 Embarcadero Center  #1, San Francisco, CA"
79964,Ladle and Leaf,4 Embarcadero Center  Street Level,San Francisco,CA,94111,NA,NA,,NA,79964_20160418,4/18/2016 0:00,100,Routine - Unscheduled,,,,"4 Embarcadero Center  Street Level, San Francisco, CA"
84770,Hashiri,4 Mint Plaza,San Francisco,CA,94103,NA,NA,,NA,84770_20151222,12/22/2015 0:00,NA,New Construction,,,,"4 Mint Plaza, San Francisco, CA"
78784,Munch India,400 California,San Francisco,CA,,NA,NA,,NA,78784_20160119,1/19/2016 0:00,NA,Structural Inspection,,,,"400 California, San Francisco, CA"
87714,Black Cat,400 Eddy St,San Francisco,CA,94109,NA,NA,,14155351999,87714_20160621,6/21/2016 0:00,NA,Structural Inspection,,,,"400 Eddy St, San Francisco, CA"
